,open,high,low,close,volume,close_change,return,previous_return,close_executed,close_executed_fixed,close_executed_differential,investment_value,investment_return_dollar,investment_return, investment_return_fixed ,crypto_fees,investment_return_adjusted
2024-01-02 13:30:00+00:00,45587.0365,45587.0365,45587.0365,45587.0365,0,49.10650000000169,0.001078365,0.003734718,45587.0365,45587.0365,0,1073,0,0, -   ,0.0015, (0.0015)
2024-01-02 13:45:00+00:00,45761.918,45761.918,45754.46,45754.46,2.2052e-05,167.42349999999715,0.003672612,0.001078365,0,0,0,1077,0,0.003727866, 0.00373 , ,   
2024-01-02 14:00:00+00:00,45710.36,45730.2,45710.36,45730.2,0,-24.26,-0.000530222,0.003672612,0,0,0,1076,0,-0.000928505, (0.00093), ,   
2024-01-02 14:15:00+00:00,45808.4065,45808.4065,45808.4065,45808.4065,0,78.20650000000023,0.001710172,-0.000530222,0,0,0,1078,0,0.001858736, 0.00186 , ,   
2024-01-02 14:30:00+00:00,45740.7135,45740.7135,45718.2065,45735.805,0,-72.6015,-0.001584895,0.001710172,0,0,0,1076,0,-0.001855288, (0.00186), ,   
2024-01-02 14:45:00+00:00,45541.214,45554.1,45521.007,45533.565,2.2052e-05,-202.24,-0.004421918,-0.001584895,-45533.565,-45533.565,-53,1072,-1,-0.003717472, (0.00372),0.0025, (0.0062)
2024-01-02 15:00:00+00:00,45278.8975,45347.33,45278.8975,45347.33,0,-186.235,-0.00409006,-0.004421918,0,0,0,1072,0,0, -   , ,   
2024-01-02 15:15:00+00:00,45133.484,45133.484,45133.484,45133.484,0,-213.846,-0.004715735,-0.00409006,0,0,0,1072,0,0, -   , ,   
2024-01-02 15:30:00+00:00,44981.0535,44991.125,44981.0535,44991.125,0,-142.359,-0.003154177,-0.004715735,0,0,0,1072,0,0, -   , ,   
2024-01-02 15:45:00+00:00,45301.5,45301.5,45301.5,45301.5,0,310.375,0.006898583,-0.003154177,0,0,0,1072,0,0, -   , ,   
2024-01-02 16:00:00+00:00,45263.2925,45275.2655,45263.2925,45275.2655,0,-26.2345,-0.000579109,0.006898583,0,0,0,1072,0,0, -   , ,   
2024-01-02 16:15:00+00:00,45124.1855,45137.966,45124.1855,45137.966,0,-137.2995,-0.00303255,-0.000579109,0,0,0,1072,0,0, -   , ,   
2024-01-02 16:30:00+00:00,45192.5975,45192.5975,45192.5975,45192.5975,0,54.63150000000314,0.001210323,-0.00303255,0,0,0,1072,0,0, -   , ,   
2024-01-02 16:45:00+00:00,45277.7,45277.7,45257.6,45257.6,2.2052e-05,65.00249999999505,0.001438344,0.001210323,45257.6,45257.6,0,1072,0,0, -   ,0.0015, (0.0015)
2024-01-02 17:00:00+00:00,45407.4,45407.4,45348.1005,45348.1005,0.000323865,90.50050000000192,0.001999675,0.001438344,0,0,0,1074,0,0.001865672, 0.00187 , ,   
2024-01-02 17:15:00+00:00,45298.153666666665,45299.47033333333,45281.717,45299.47033333333,0,-48.63016667,-0.001072375,0.001999675,0,0,0,1073,0,-0.000931099, (0.00093), ,   
2024-01-02 17:30:00+00:00,45211.195,45211.195,45211.195,45211.195,0,-88.27533333,-0.001948706,-0.001072375,-45211.195,-45211.195,-46,1070,-1,-0.002795899, (0.00280),0.0025, (0.0053)
2024-01-02 17:45:00+00:00,45124.9875,45170.9,45124.9875,45132.42,2.2052e-05,-78.775,-0.001742378,-0.001948706,0,0,0,1070,0,0, -   , ,   
2024-01-02 18:00:00+00:00,45009.695,45009.695,45009.695,45009.695,0,-122.725,-0.00271922,-0.001742378,0,0,0,1070,0,0, -   , ,   
2024-01-02 18:15:00+00:00,45031.67,45033.516,45031.67,45033.516,0,23.82100000000355,0.000529242,-0.00271922,0,0,0,1070,0,0, -   , ,   
2024-01-02 18:30:00+00:00,45193.2535,45201.23,45181.12492857143,45201.23,0.013694959714285714,167.71399999999994,0.003724204,0.000529242,45201.23,45201.23,0,1070,0,0, -   ,0.0015, (0.0015)
2024-01-02 18:45:00+00:00,45075.875,45142.195,45075.875,45123.0975,2.2052e-05,-78.1325,-0.001728548,0.003724204,0,0,0,1069,0,-0.000934579, (0.00093), ,   
2024-01-02 19:00:00+00:00,45174.0245,45175.8805,45161.264,45163.855,0,40.75749999999971,0.000903251,-0.001728548,0,0,0,1070,0,0.000935454, 0.00094 , ,   
2024-01-02 19:15:00+00:00,45120.315,45120.315,45120.315,45120.315,0,-43.54,-0.000964045,0.000903251,0,0,0,1069,0,-0.000934579, (0.00093), ,   
2024-01-02 19:30:00+00:00,44874.1055,44887.161,44863.44,44887.161,0,-233.154,-0.005167384,-0.000964045,-44887.161,-44887.161,-314,1063,-7,-0.005612722, (0.00561),0.0025, (0.0081)
2024-01-02 19:45:00+00:00,45009.1935,45045.459,45009.1935,45045.459,2.2052e-05,158.2980000000025,0.003526576,-0.005167384,0,0,0,1063,0,0, -   , ,   
2024-01-02 20:00:00+00:00,45045.585,45045.585,44977.525,44999.465,0,-45.994,-0.001021057,0.003526576,0,0,0,1063,0,0, -   , ,   
2024-01-02 20:15:00+00:00,45095.43,45113.5095,45073.3,45113.5095,0,114.04450000000361,0.002534352,-0.001021057,0,0,0,1063,0,0, -   , ,   
2024-01-02 20:30:00+00:00,44991.8,44991.8,44976.91,44976.91,0.0002,-136.5995,-0.003027907,0.002534352,0,0,0,1063,0,0, -   , ,   
2024-01-02 20:45:00+00:00,44888.215,44888.215,44888.215,44888.215,0,-88.695,-0.001972012,-0.003027907,0,0,0,1063,0,0, -   , ,   
2024-01-02 21:00:00+00:00,44772.76,44772.76,44772.389500000005,44772.389500000005,0,-115.8255,-0.00258031,-0.001972012,0,0,0,1063,0,0, -   , ,   
2024-01-02 21:15:00+00:00,44896.91,44919.012,44896.91,44919.012,0,146.62249999999767,0.003274842,-0.00258031,0,0,0,1063,0,0, -   , ,   
2024-01-02 21:30:00+00:00,44808.981,44846.968,44808.981,44846.968,0,-72.044,-0.001603864,0.003274842,0,0,0,1063,0,0, -   , ,   
2024-01-02 21:45:00+00:00,44950.79,44987.94,44950.79,44962.2305,2.2052e-05,115.26249999999709,0.002570129,-0.001603864,0,0,0,1063,0,0, -   , ,   
2024-01-02 22:00:00+00:00,45117.85,45123.167,45094.58,45094.58,0.007547425,132.3495000000039,0.002943571,0.002570129,45094.58,45094.58,0,1063,0,0, -   ,0.0015, (0.0015)
2024-01-02 22:15:00+00:00,45200.5,45200.5,45180.3535,45180.3535,0,85.77349999999569,0.00190208,0.002943571,0,0,0,1065,0,0.001881468, 0.00188 , ,   
2024-01-02 22:30:00+00:00,45027.857749999996,45053.3685,45010.932499999995,45053.3685,0,-126.985,-0.002810624,0.00190208,0,0,0,1062,0,-0.002816901, (0.00282), ,   
2024-01-02 22:45:00+00:00,44856.3195,44928.945,44856.3195,44928.945,0,-124.4235,-0.002761691,-0.002810624,-44928.945,-44928.945,-165,1059,-3,-0.002824859, (0.00282),0.0025, (0.0053)
2024-01-02 23:00:00+00:00,44982.0155,45000.3035,44974.72,45000.3035,0,71.3585,0.001588252,-0.002761691,0,0,0,1059,0,0, -   , ,   
2024-01-02 23:15:00+00:00,45012.29375,45012.29375,45012.29375,45012.29375,0,11.990249999995285,0.000266448,0.001588252,45012.29375,45012.29375,0,1059,0,0, -   ,0.0015, (0.0015)
2024-01-02 23:30:00+00:00,44999.99125,44999.99125,44999.99125,44999.99125,0,-12.3025,-0.000273314,0.000266448,0,0,0,1059,0,0, -   , ,   
2024-01-02 23:45:00+00:00,44874.3,44874.3,44849.785,44849.785,2.2052e-05,-150.20625,-0.003337917,-0.000273314,-44849.785,-44849.785,-162,1055,-3,-0.003777148, (0.00378),0.0025, (0.0063)
2024-01-03 00:00:00+00:00,44973.99,45018.669,44973.99,45018.669,0,168.8839999999982,0.003765548,-0.003337917,0,0,0,1055,0,0, -   , ,   
2024-01-03 00:15:00+00:00,45013.598,45013.598,45013.598,45013.598,0,-5.071,-0.000112642,0.003765548,0,0,0,1055,0,0, -   , ,   
2024-01-03 00:30:00+00:00,44921.312,44921.312,44921.312,44921.312,0,-92.286,-0.00205018,-0.000112642,0,0,0,1055,0,0, -   , ,   
2024-01-03 00:45:00+00:00,45108.50575,45154.1135,45108.50575,45154.1135,0,232.8015000000014,0.005182429,-0.00205018,0,0,0,1055,0,0, -   , ,   
2024-01-03 01:00:00+00:00,45147.844,45178.24,45140.3615,45140.3615,0.004101597,-13.752,-0.000304557,0.005182429,0,0,0,1055,0,0, -   , ,   
2024-01-03 01:15:00+00:00,45196.4975,45196.4975,45168.805,45168.805,0,28.443500000001222,0.000630112,-0.000304557,0,0,0,1055,0,0, -   , ,   
2024-01-03 01:30:00+00:00,45164.522,45164.522,45164.522,45164.522,0,-4.283,-9.48E-05,0.000630112,0,0,0,1055,0,0, -   , ,   
2024-01-03 01:45:00+00:00,45265.85,45265.85,45265.85,45265.85,0,101.32800000000134,0.002243531,-9.48E-05,0,0,0,1055,0,0, -   , ,   
2024-01-03 02:00:00+00:00,45343.415,45343.415,45343.415,45343.415,0,77.56500000000233,0.001713543,0.002243531,45343.415,45343.415,0,1055,0,0, -   ,0.0015, (0.0015)
2024-01-03 02:15:00+00:00,45294.895,45294.895,45285.325,45285.325,0,-58.09,-0.001281112,0.001713543,0,0,0,1054,0,-0.000947867, (0.00095), ,   
2024-01-03 02:30:00+00:00,45357.885,45357.885,45357.885,45357.885,0,72.56000000000495,0.001602285,-0.001281112,0,0,0,1056,0,0.001897533, 0.00190 , ,   
2024-01-03 02:45:00+00:00,45290.28425,45290.28425,45290.28425,45290.28425,0,-67.60075,-0.001490386,0.001602285,0,0,0,1054,0,-0.001893939, (0.00189), ,   
2024-01-03 03:00:00+00:00,45300.882,45323.803,45300.882,45307.6,0,17.31575000000157,0.000382328,-0.001490386,0,0,0,1054,0,0, -   , ,   
2024-01-03 03:15:00+00:00,45283.60357142857,45283.60357142857,45283.60357142857,45283.60357142857,0,-23.99642857,-0.000529634,0.000382328,0,0,0,1054,0,0, -   , ,   
2024-01-03 03:30:00+00:00,45243.445,45243.445,45243.445,45243.445,0,-40.15857143,-0.000886824,-0.000529634,-45243.445,-45243.445,-99,1053,-2,-0.000948767, (0.00095),0.0025, (0.0034)
2024-01-03 03:45:00+00:00,45239.638000000006,45239.638000000006,45239.638000000006,45239.638000000006,0,-3.807,-8.41E-05,-0.000886824,0,0,0,1053,0,0, -   , ,   
2024-01-03 04:00:00+00:00,45281.89516666667,45281.89516666667,45281.89516666667,45281.89516666667,0,42.25716666666267,0.000934074,-8.41E-05,0,0,0,1053,0,0, -   , ,   
2024-01-03 04:15:00+00:00,45265.89716666667,45265.89716666667,45265.89716666667,45265.89716666667,0,-15.998,-0.000353298,0.000934074,0,0,0,1053,0,0, -   , ,   
2024-01-03 04:30:00+00:00,45226.942500000005,45226.942500000005,45226.942500000005,45226.942500000005,0,-38.95466667,-0.000860574,-0.000353298,0,0,0,1053,0,0, -   , ,   
2024-01-03 04:45:00+00:00,45198.955,45198.955,45198.955,45198.955,0,-27.9875,-0.000618824,-0.000860574,0,0,0,1053,0,0, -   , ,   
2024-01-03 05:00:00+00:00,45196.39475,45196.39475,45196.39475,45196.39475,0,-2.56025,-5.66E-05,-0.000618824,0,0,0,1053,0,0, -   , ,   
2024-01-03 05:15:00+00:00,45260.066999999995,45275.39766666667,45260.066999999995,45275.39766666667,0.14324451400000002,79.00291666667181,0.001747992,-5.66E-05,0,0,0,1053,0,0, -   , ,   
2024-01-03 05:30:00+00:00,45267.187,45267.187,45267.187,45267.187,0,-8.210666667,-0.000181349,0.001747992,0,0,0,1053,0,0, -   , ,   
2024-01-03 05:45:00+00:00,45231.992,45231.992,45231.992,45231.992,0,-35.195,-0.000777495,-0.000181349,0,0,0,1053,0,0, -   , ,   
2024-01-03 06:00:00+00:00,45207.93,45211.845,45192.4835,45211.845,0.0006,-20.147,-0.000445415,-0.000777495,0,0,0,1053,0,0, -   , ,   
2024-01-03 06:15:00+00:00,45220.5,45238.5375,45220.5,45238.5375,0.001137501,26.69249999999738,0.000590387,-0.000445415,0,0,0,1053,0,0, -   , ,   
2024-01-03 06:30:00+00:00,45292.605,45292.605,45276.1535,45276.1535,0,37.616000000001804,0.000831503,0.000590387,45276.1535,45276.1535,0,1053,0,0, -   ,0.0015, (0.0015)
2024-01-03 06:45:00+00:00,45282.2875,45299.147,45282.2875,45299.147,0,22.993499999996857,0.00050785,0.000831503,0,0,0,1053,0,0, -   , ,   
2024-01-03 07:00:00+00:00,45340.10666666667,45354.78666666667,45340.10666666667,45352.144,0,52.99700000000303,0.001169934,0.00050785,0,0,0,1055,0,0.001899335, 0.00190 , ,   
2024-01-03 07:15:00+00:00,45353.63042857143,45357.80164285714,45353.63042857143,45357.80164285714,0,5.657642857142491,0.000124749,0.001169934,0,0,0,1055,0,0, -   , ,   
2024-01-03 07:30:00+00:00,45350.8906,45350.8906,45350.8906,45350.8906,0,-6.911042857,-0.000152367,0.000124749,0,0,0,1055,0,0, -   , ,   
2024-01-03 07:45:00+00:00,45134.082,45134.082,45134.082,45134.082,0,-216.8086,-0.004780691,-0.000152367,-45134.082,-45134.082,-142,1050,-3,-0.004739336, (0.00474),0.0025, (0.0072)
2024-01-03 08:00:00+00:00,45047.787749999996,45052.628,45047.787749999996,45052.628,0,-81.454,-0.001804712,-0.004780691,0,0,0,1050,0,0, -   , ,   
2024-01-03 08:15:00+00:00,45105.475,45105.475,45105.475,45105.475,0,52.84700000000157,0.001173006,-0.001804712,0,0,0,1050,0,0, -   , ,   
2024-01-03 08:30:00+00:00,45163.9765,45163.9765,45163.9765,45163.9765,0,58.50149999999849,0.001296993,0.001173006,45163.9765,45163.9765,0,1050,0,0, -   ,0.0015, (0.0015)
2024-01-03 08:45:00+00:00,45063.864,45063.864,45063.864,45063.864,0,-100.1125,-0.002216645,0.001296993,0,0,0,1047,0,-0.002857143, (0.00286), ,   
2024-01-03 09:00:00+00:00,45209.145,45217.7895,45209.145,45217.7895,0,153.92549999999756,0.003415719,-0.002216645,0,0,0,1051,0,0.003820439, 0.00382 , ,   
2024-01-03 09:15:00+00:00,45292.5025,45292.5025,45292.5025,45292.5025,0,74.71300000000338,0.001652292,0.003415719,0,0,0,1053,0,0.00190295, 0.00190 , ,   
2024-01-03 09:30:00+00:00,45361.81475,45361.81475,45350.0325,45350.0325,0,57.529999999998836,0.001270188,0.001652292,0,0,0,1054,0,0.000949668, 0.00095 , ,   
2024-01-03 09:45:00+00:00,45438.28,45438.28,45426.247,45426.247,1.3245599999999999e-05,76.21450000000186,0.001680583,0.001270188,0,0,0,1056,0,0.001897533, 0.00190 , ,   
2024-01-03 10:00:00+00:00,45378.97,45378.97,45339.65,45339.65,0.011908529,-86.597,-0.001906321,0.001680583,0,0,0,1054,0,-0.001893939, (0.00189), ,   
2024-01-03 10:15:00+00:00,45393.552,45397.305,45382.961,45397.305,0,57.654999999998836,0.001271624,-0.001906321,0,0,0,1055,0,0.000948767, 0.00095 , ,   
2024-01-03 10:30:00+00:00,45309.84733333333,45309.84733333333,45309.84733333333,45309.84733333333,0,-87.45766667,-0.001926495,0.001271624,0,0,0,1053,0,-0.001895735, (0.00190), ,   
2024-01-03 10:45:00+00:00,45127.114,45127.114,45121.9105,45121.9105,0,-187.9368333,-0.004147814,-0.001926495,-45121.9105,-45121.9105,-42,1049,0,-0.00379867, (0.00380),0.0025, (0.0063)
2024-01-03 11:00:00+00:00,45183.2385,45183.2385,45183.2385,45183.2385,0,61.32800000000134,0.001359162,-0.004147814,0,0,0,1049,0,0, -   , ,   
2024-01-03 11:15:00+00:00,44822.3595,44856.965,44822.3595,44856.965,0,-326.2735,-0.007221118,0.001359162,0,0,0,1049,0,0, -   , ,   
2024-01-03 11:30:00+00:00,44369.1765,44484.655,44369.1765,44484.655,0.000343486,-372.31,-0.008299937,-0.007221118,0,0,0,1049,0,0, -   , ,   
2024-01-03 11:45:00+00:00,44534.347,44534.347,44534.347,44534.347,0,49.692000000002736,0.001117059,-0.008299937,0,0,0,1049,0,0, -   , ,   
2024-01-03 12:00:00+00:00,43708.086,43708.086,43647.735,43647.735,0.0001,-886.612,-0.019908499,0.001117059,0,0,0,1049,0,0, -   , ,   
2024-01-03 12:15:00+00:00,42052.37,42321.63,42052.37,42292.482,0.024019661,-1355.253,-0.03104979,-0.019908499,0,0,0,1049,0,0, -   , ,   
2024-01-03 12:30:00+00:00,42349.833249999996,42374.49,42349.833249999996,42359.776750000005,0.001146771,67.29475000000093,0.001591175,-0.03104979,0,0,0,1049,0,0, -   , ,   
2024-01-03 12:45:00+00:00,42310.3,42310.3,42310.3,42310.3,0,-49.47675,-0.001168013,0.001591175,0,0,0,1049,0,0, -   , ,   
2024-01-03 13:00:00+00:00,42805.5265,42805.5265,42674.49,42674.49,0,364.18999999999505,0.008607597,-0.001168013,0,0,0,1049,0,0, -   , ,   
2024-01-03 13:15:00+00:00,42616.53,42658.8555,42616.53,42658.8555,0,-15.6345,-0.000366366,0.008607597,0,0,0,1049,0,0, -   , ,   
2024-01-03 13:30:00+00:00,42507.221,42556.274,42507.221,42556.274,0,-102.5815,-0.002404694,-0.000366366,0,0,0,1049,0,0, -   , ,   
2024-01-03 13:45:00+00:00,42566.685,42566.685,42528.21,42528.21,0,-28.064,-0.000659456,-0.002404694,0,0,0,1049,0,0, -   , ,   
2024-01-03 14:00:00+00:00,42549.4165,42567.983,42541.463,42541.463,0.03,13.25300000000425,0.000311628,-0.000659456,0,0,0,1049,0,0, -   , ,   
2024-01-03 14:15:00+00:00,42332.275,42332.275,42281.4465,42293.0535,0.008046985,-248.4095,-0.005839233,0.000311628,0,0,0,1049,0,0, -   , ,   
2024-01-03 14:30:00+00:00,42152.166,42198.17,42143.86,42198.17,0.000704064,-94.8835,-0.002243477,-0.005839233,0,0,0,1049,0,0, -   , ,   
2024-01-03 14:45:00+00:00,42391.14,42399.84,42297.09,42336.366,0.012011058,138.19600000000355,0.003274929,-0.002243477,0,0,0,1049,0,0, -   , ,   
2024-01-03 15:00:00+00:00,42285.195999999996,42285.195999999996,42261.0635,42261.3015,0.001380586,-75.0645,-0.00177305,0.003274929,0,0,0,1049,0,0, -   , ,   
2024-01-03 15:15:00+00:00,42422.5,42429.539,42396.81,42429.539,0,168.23749999999563,0.003980888,-0.00177305,0,0,0,1049,0,0, -   , ,   
2024-01-03 15:30:00+00:00,42435.601,42435.601,42435.601,42435.601,0,6.062000000005355,0.000142872,0.003980888,42435.601,42435.601,0,1049,0,0, -   ,0.0015, (0.0015)
2024-01-03 15:45:00+00:00,42406.93475,42406.93475,42406.93475,42406.93475,0,-28.66625,-0.000675524,0.000142872,0,0,0,1048,0,-0.000953289, (0.00095), ,   
2024-01-03 16:00:00+00:00,43067.81775,43069.770000000004,43061.57,43061.57,0,654.6352499999994,0.015436985810439952,-0.000675524,0,0,0,1064,0,0.015267176, 0.01527 , ,   
2024-01-03 16:15:00+00:00,43302.5,43308.1905,43297.45,43308.1905,0,246.62049999999726,0.00572716,0.015436985810439952,0,0,0,1070,0,0.005639098, 0.00564 , ,   
2024-01-03 16:30:00+00:00,43449.6805,43457.025,43441.5,43443.5425,0,135.35200000000623,0.003125321,0.00572716,0,0,0,1074,0,0.003738318, 0.00374 , ,   
2024-01-03 16:45:00+00:00,42908.944,42908.944,42869.611,42869.611,0,-573.9315,-0.013210974,0.003125321,0,0,0,1059,0,-0.01396648, (0.01397), ,   
2024-01-03 17:00:00+00:00,43042.6235,43070.1345,42988.5,43044.8,0.000341532,175.18900000000576,0.004086554,-0.013210974,0,0,0,1064,0,0.004721435, 0.00472 , ,   
2024-01-03 17:15:00+00:00,42934.825,42934.825,42915.3635,42934.46,0.002266438,-110.34,-0.002563376,0.004086554,0,0,0,1061,0,-0.002819549, (0.00282), ,   
2024-01-03 17:30:00+00:00,42820.1085,42820.1085,42813.652,42813.652,0,-120.808,-0.002813777,-0.002563376,-42813.652,-42813.652,378,1058,9,-0.002827521, (0.00283),0.0025, (0.0053)
2024-01-03 17:45:00+00:00,42817.65,42842.4585,42817.65,42842.4585,0,28.806499999998778,0.000672834,-0.002813777,0,0,0,1058,0,0, -   , ,   
2024-01-03 18:00:00+00:00,42908.469,42908.469,42899.5,42899.5,0,57.04149999999936,0.001331425,0.000672834,42899.5,42899.5,0,1058,0,0, -   ,0.0015, (0.0015)
2024-01-03 18:15:00+00:00,42898.8,42915.6,42898.8,42915.6,0,16.099999999998545,0.000375296,0.001331425,0,0,0,1058,0,0, -   , ,   
2024-01-03 18:30:00+00:00,42773.3015,42773.3015,42755.15,42755.15,0,-160.45,-0.003738734,0.000375296,0,0,0,1054,0,-0.003780718, (0.00378), ,   
2024-01-03 18:45:00+00:00,42740.7,42754.77,42720.2725,42720.2725,0,-34.8775,-0.00081575,-0.003738734,-42720.2725,-42720.2725,-179,1054,-4,0, -   ,0.0025, (0.0025)
2024-01-03 19:00:00+00:00,42280.25,42372.6,42280.25,42348.6735,0,-371.599,-0.008698423,-0.00081575,0,0,0,1054,0,0, -   , ,   
2024-01-03 19:15:00+00:00,42488.5805,42543.035,42488.5805,42543.035,0,194.36150000000634,0.004589553,-0.008698423,0,0,0,1054,0,0, -   , ,   
2024-01-03 19:30:00+00:00,42699.1,42699.1,42646.6795,42646.6795,0.00569707,103.64449999999488,0.002436227,0.004589553,42646.6795,42646.6795,0,1054,0,0, -   ,0.0015, (0.0015)
2024-01-03 19:45:00+00:00,42725.8445,42725.8445,42696.56,42710.178,0.0001,63.49850000000151,0.001488944,0.002436227,0,0,0,1055,0,0.000948767, 0.00095 , ,   
2024-01-03 20:00:00+00:00,42664.7905,42666.2425,42651.926,42653.378,0,-56.8,-0.001329894,0.001488944,0,0,0,1054,0,-0.000947867, (0.00095), ,   
2024-01-03 20:15:00+00:00,42647.72,42647.72,42647.72,42647.72,0,-5.658,-0.000132651,-0.001329894,-42647.72,-42647.72,1,1054,0,0, -   ,0.0025, (0.0025)
2024-01-03 20:30:00+00:00,42747.58,42747.58,42747.58,42747.58,0,99.86000000000058,0.002341509,-0.000132651,0,0,0,1054,0,0, -   , ,   
2024-01-03 20:45:00+00:00,42678.5975,42683.494999999995,42678.5975,42683.494999999995,0,-64.085,-0.001499149,0.002341509,0,0,0,1054,0,0, -   , ,   
2024-01-03 21:00:00+00:00,42741.4775,42741.4775,42741.4775,42741.4775,0,57.98250000000553,0.001358429,-0.001499149,0,0,0,1054,0,0, -   , ,   
2024-01-03 21:15:00+00:00,42779.859833333336,42796.72466666667,42775.15783333333,42786.111333333334,0,44.633833333333314,0.001044274,0.001358429,42786.111333333334,42786.11133,0,1054,0,0, -   ,0.0015, (0.0015)
2024-01-03 21:30:00+00:00,42860.945999999996,42860.945999999996,42815.04125,42815.04125,0,28.92991666666785,0.000676152,0.001044274,0,0,0,1054,0,0, -   , ,   
2024-01-03 21:45:00+00:00,42898.269,42898.269,42898.269,42898.269,0,83.22775,0.00194389,0.000676152,0,0,0,1056,0,0.001897533, 0.00190 , ,   
2024-01-03 22:00:00+00:00,42950.235,42954.5975,42920.37,42954.5975,0,56.32850000000326,0.001313072,0.00194389,0,0,0,1058,0,0.001893939, 0.00189 , ,   
2024-01-03 22:15:00+00:00,42960.943,42960.943,42924.825,42924.825,0,-29.7725,-0.000693116,0.001313072,0,0,0,1057,0,-0.00094518, (0.00095), ,   
2024-01-03 22:30:00+00:00,42708.18,42708.18,42708.18,42708.18,0,-216.645,-0.005047079,-0.000693116,-42708.18,-42708.18,-77,1052,-1,-0.004730369, (0.00473),0.0025, (0.0072)
2024-01-03 22:45:00+00:00,42677.8765,42677.8765,42642.977,42672.8805,0,-35.2995,-0.000826528,-0.005047079,0,0,0,1052,0,0, -   , ,   
2024-01-03 23:00:00+00:00,42768.2865,42788.685,42768.2865,42788.685,0,115.80449999999837,0.002713773,-0.000826528,0,0,0,1052,0,0, -   , ,   
2024-01-03 23:15:00+00:00,42654.29,42654.29,42654.29,42654.29,0,-134.395,-0.0031409,0.002713773,0,0,0,1052,0,0, -   , ,   
2024-01-03 23:30:00+00:00,42778.499200000006,42778.9657,42778.499200000006,42778.9657,0,124.67569999999978,0.002922935,-0.0031409,0,0,0,1052,0,0, -   , ,   
2024-01-03 23:45:00+00:00,42740.73,42740.73,42740.73,42740.73,0,-38.2357,-0.000893797,0.002922935,0,0,0,1052,0,0, -   , ,   
2024-01-04 00:00:00+00:00,42859.7395,42859.7395,42828.765,42828.765,0,88.03499999999622,0.002059745,-0.000893797,0,0,0,1052,0,0, -   , ,   
2024-01-04 00:15:00+00:00,42959.681,42974.1305,42953.5475,42953.5475,0,124.78250000000116,0.002913521,0.002059745,42953.5475,42953.5475,0,1052,0,0, -   ,0.0015, (0.0015)
2024-01-04 00:30:00+00:00,42886.1175,42886.1175,42883.8595,42883.8595,0,-69.688,-0.001622404,0.002913521,0,0,0,1050,0,-0.001901141, (0.00190), ,   
2024-01-04 00:45:00+00:00,42884.595,42884.595,42880.331666666665,42880.331666666665,0,-3.527833333,-8.23E-05,-0.001622404,-42880.33167,-42880.33167,-73,1050,-1,0, -   ,0.0025, (0.0025)
2024-01-04 01:00:00+00:00,42878,42878,42878,42878,0,-2.331666667,-5.44E-05,-8.23E-05,0,0,0,1050,0,0, -   , ,   
2024-01-04 01:15:00+00:00,42898.1355,42898.1355,42898.1355,42898.1355,0,20.135499999996682,0.0004696,-5.44E-05,0,0,0,1050,0,0, -   , ,   
2024-01-04 01:30:00+00:00,42793.37,42793.37,42793.37,42793.37,0,-104.7655,-0.002442192,0.0004696,0,0,0,1050,0,0, -   , ,   
2024-01-04 01:45:00+00:00,42699.53,42704.47475,42698.623999999996,42702.8805,0,-90.4895,-0.002114568,-0.002442192,0,0,0,1050,0,0, -   , ,   
